,,,,,,,,,
90012334,2014005644,NONE,NONE,-1,NONE,-1,20140923,"Ex Parte 6,114,148  C1 et al",NONE
10989880,2012004551,NONE,20050120348A1,20050602,NONE,-1,20140923,Ex Parte Mayer et al,NONE
10902492,2012003396,NONE,20050070821A1,20050331,NONE,-1,20140923,Ex Parte Deal et al,NONE
10753848,2012004216,NONE,20050154413A1,20050714,NONE,-1,20140923,Ex Parte Trabada et al,NONE
10646850,2012005724,NONE,20040215631A1,20041028,NONE,-1,20140923,Ex Parte Mellenthin et al,NONE
11256789,2012005114,NONE,20060127329A1,20060615,NONE,-1,20140923,Ex Parte Xu et al,NONE
11156289,2011004184,NONE,20050281262A1,20051222,NONE,-1,20140923,Ex Parte Zur et al,NONE
11012573,2012003350,NONE,20050101866A1,20050512,NONE,-1,20140923,Ex Parte Goodwin,NONE
11418227,2012002881,NONE,20070016943A1,20070118,NONE,-1,20140923,Ex Parte M et al,NONE
11402702,2012003438,NONE,20060184583A1,20060817,NONE,-1,20140923,Ex Parte Renton et al,NONE
11339591,2012003050,NONE,20070174825A1,20070726,NONE,-1,20140923,Ex Parte Eichenberger et al,NONE
11553546,2012005977,NONE,20070106213A1,20070510,NONE,-1,20140923,Ex Parte Spera et al,NONE
11510386,2012005568,NONE,20080052624A1,20080228,NONE,-1,20140923,Ex Parte Roberts et al,NONE
11470992,2012001907,NONE,20080065551A1,20080313,NONE,-1,20140923,Ex Parte NIAKAN et al,NONE
11455231,2012006017,NONE,20070016794A1,20070118,NONE,-1,20140923,Ex Parte Harrison et al,NONE
11680193,2012000009,NONE,20080208804A1,20080828,NONE,-1,20140923,Ex Parte Lin,NONE
11611903,2012004924,NONE,20080146189A1,20080619,NONE,-1,20140923,Ex Parte Doumi et al,NONE
11594158,2012004553,NONE,20070110360A1,20070517,NONE,-1,20140923,Ex Parte Stanford,NONE
11594158,2012004553,NONE,20070110360A1,20070517,NONE,-1,20140923,Ex Parte Stanford,NONE
11582927,NONE,NONE,US20070038879A1,20070215,7921320,-1,20140923,"Kinetic Technologies, Inc. v. Skyworks Solutions, Inc.",IPR201400529
11777489,2012001357,NONE,20080016569A1,20080117,NONE,-1,20140923,Ex Parte Hammer et al,NONE
11763556,2012005221,NONE,20080313352A1,20081218,NONE,-1,20140923,Ex Parte Telesco,NONE
11767820,2012009146,NONE,20080315406A1,20081225,NONE,-1,20140923,Ex Parte Chung et al,NONE
11737970,2012008387,NONE,20070232450A1,20071004,NONE,-1,20140923,Ex Parte Hanoun,NONE
11729813,2012004315,NONE,20080244207A1,20081002,NONE,-1,20140923,Ex Parte Kamminga et al,NONE
11718073,2013000853,NONE,20080044309A1,20080221,NONE,-1,20140923,Ex Parte Yamashita et al,NONE
11855934,2011005628,NONE,20080077574A1,20080327,NONE,-1,20140923,Ex Parte Gross,NONE
11839805,2012004640,NONE,20090049136A1,20090219,NONE,-1,20140923,Ex Parte Jaiswal et al,NONE
11830791,2012003871,NONE,20090037363A1,20090205,NONE,-1,20140923,Ex Parte Kozlov et al,NONE
12017820,2012010318,NONE,20090046906A1,20090219,NONE,-1,20140923,Ex Parte Wohlgemuth et al,NONE
12007178,2013000021,NONE,20080105457A1,20080508,NONE,-1,20140923,Ex Parte Egitto et al,NONE
12212149,2012011923,NONE,20090081349A1,20090326,NONE,-1,20140923,Ex Parte KAMPER et al,NONE
12121253,2012004389,NONE,20090287949A1,20091119,NONE,-1,20140923,Ex Parte Bradicich et al,NONE
12239009,2012009812,NONE,20100079944A1,20100401,NONE,-1,20140923,Ex Parte Loth,NONE
12220509,2012004484,NONE,20090005864A1,20090101,NONE,-1,20140923,Ex Parte Eggleston,NONE
12233021,2012005779,NONE,20090142373A1,20090604,NONE,-1,20140923,Ex Parte Rovinski et al,NONE
12409144,2013002134,NONE,20100239719A1,20100923,NONE,-1,20140923,Ex Parte Matthews,NONE
12364741,2012004357,NONE,20090138345A1,20090528,NONE,-1,20140923,Ex Parte Dawson et al,NONE
12356407,2012005607,NONE,20100162484A1,20100701,NONE,-1,20140923,Ex Parte Thomas et al,NONE
12563076,NONE,NONE,US20100011328A1,20100114,8258547,-1,20140923,"Taiwan Semiconductor Manufacturing Company, Ltd. v. Tela Innovations, Inc.",IPR201401001
12492359,2012004462,NONE,20090258849A1,20091015,NONE,-1,20140923,Ex Parte BENEDINI et al,NONE
90011068,2014004683,NONE,NONE,-1,NONE,-1,20140923,Ex Parte 5670524 et al,NONE
90011069,2014005717,NONE,NONE,-1,NONE,-1,20140923,"Ex Parte 5,834,489 et al",NONE
13575028,2014008491,NONE,20120310149A1,20121206,NONE,-1,20140923,Ex Parte Van Den Bossche et al,NONE
13620681,NONE,NONE,US20130014071A1,20130110,8635583,-1,20140923,"Taiwan Semiconductor Manufacturing Company, Ltd. v. Tela Innovations, Inc.",IPR201401007
13620681,NONE,NONE,US20130014071A1,20130110,8635583,-1,20140923,"Taiwan Semiconductor Manufacturing Company, Ltd. v. Tela Innovations, Inc.",IPR201401038
13344460,NONE,NONE,US20120107890A1,20120503,8283505,-1,20140923,"Butamax(TM) Advanced Biofuels LLC v. GEVO, INC.",IPR201300215
13344464,NONE,NONE,US20120107891A1,20120503,8304588,-1,20140923,"Butamax(TM) Advanced Biofuels LLC v. GEVO, INC.",IPR201300214
12906437,2013000629,NONE,20110091013A1,20110421,NONE,-1,20140923,Ex Parte MUENSTER et al,NONE
12831255,2012012102,NONE,20110012657A1,20110120,NONE,-1,20140923,Ex Parte HSIEH et al,NONE
12839724,2012006100,NONE,20100284343A1,20101111,NONE,-1,20140923,Ex Parte MAXWELL et al,NONE
12723594,2012001719,NONE,20100159426A1,20100624,NONE,-1,20140923,Ex Parte Thieberger Ben-Haim et al,NONE
12730290,2012007840,NONE,20100171283A1,20100708,NONE,-1,20140923,Ex Parte Kraimer et al,NONE
12753766,NONE,NONE,US20100252891A1,20101007,8264049,-1,20140923,"Taiwan Semiconductor Manufacturing Company, Ltd. v. Tela Innovations, Inc.",IPR201400999
95002207,2014005984,NONE,NONE,-1,NONE,-1,20140923,Ex Parte 8127266 et al,NONE
95001707,2013007390,NONE,NONE,-1,NONE,-1,20140923,Ex Parte 7018704 et al,NONE
95001471,2014001755,NONE,NONE,-1,NONE,-1,20140923,"Ex Parte 6,426,600 et al",NONE
10363039,2013000862,NONE,20040043294A1,20040304,NONE,-1,20140923,Ex Parte Fukui et al,NONE
10081799,2014004745,NONE,20130309268A1,20131121,NONE,-1,20140922,Ex Parte Hennen et al,NONE
13172435,2013000705,NONE,20110254441A1,20111020,NONE,-1,20140922,Ex Parte Dassanayake et al,NONE
9861859,NONE,NONE,20040223051A1,20041111,7477284,20090113,20140922,Sony Corporation v. Yissum Research Development Company of the Hebrew University of Jerusalem,IPR201300327
9396248,NONE,NONE,NONE,-1,6665003,20031216,20140922,Sony Corporation v. YISSUM RESEARCH DEVELOPMENT COMPANY OF THE HEBREW UNIVERSITY OF JERUSALEM,IPR201300218
9178606,NONE,NONE,US20010021926A1,20010913,6314409,-1,20140922,International Business Machines Corporation v. Intellectual Ventures II LLC,IPR201400672
9178606,NONE,NONE,US20010021926A1,20010913,6314409,-1,20140922,International Business Machines Corporation v. Intellectual Ventures II LLC,IPR201400673
10608428,2012004159,NONE,20040133437A1,20040708,NONE,-1,20140922,Ex Parte Draper et al,NONE
10478572,2012001986,NONE,20050027851A1,20050203,NONE,-1,20140922,Ex Parte McKeown et al,NONE
10429230,2012000278,NONE,20040210541A1,20041021,NONE,-1,20140922,Ex Parte Epstien et al,NONE
10880982,2012002660,NONE,20050267936A1,20051201,NONE,-1,20140922,Ex Parte Poikselka,NONE
10843790,2012004489,NONE,20050197867A1,20050908,NONE,-1,20140922,Ex Parte Edgett et al,NONE
10728277,2012004163,NONE,20040141949A1,20040722,NONE,-1,20140922,Ex Parte Rosenthal et al,NONE
10750361,2012000331,NONE,20050165615A1,20050728,NONE,-1,20140922,Ex Parte Minar,NONE
11229512,2011005177,NONE,20060170972A1,20060803,NONE,-1,20140922,Ex Parte Lin,NONE
11134116,2012000285,NONE,20060026067A1,20060202,NONE,-1,20140922,Ex Parte Nicholas et al,NONE
11342375,2012006780,NONE,20070175883A1,20070802,NONE,-1,20140922,Ex Parte Miu et al,NONE
11550465,2012003915,NONE,20080094215A1,20080424,NONE,-1,20140922,Ex Parte Amador et al,NONE
11532417,2012005329,NONE,20080069247A1,20080320,NONE,-1,20140922,Ex Parte He,NONE
11536414,2012004537,NONE,20080082668A1,20080403,NONE,-1,20140922,Ex Parte Yoakum et al,NONE
11522395,2012004345,NONE,20080066351A1,20080320,NONE,-1,20140922,Ex Parte Simmons et al,NONE
11522754,2012000289,NONE,20080071894A1,20080320,NONE,-1,20140922,Ex Parte Luss,NONE
11524117,2012002790,NONE,20070011320A1,20070111,NONE,-1,20140922,Ex Parte Brown,NONE
11513573,2012000114,NONE,20080059223A1,20080306,NONE,-1,20140922,Ex Parte Lu et al,NONE
11645067,2010009172,NONE,20070136378A1,20070614,NONE,-1,20140922,Ex Parte Karpf et al,NONE
11627705,2012002884,NONE,20080183972A1,20080731,NONE,-1,20140922,Ex Parte Dieffenderfer,NONE
11613214,2012004856,NONE,20080153417A1,20080626,NONE,-1,20140922,Ex Parte Bhakta et al,NONE
11781319,2012001069,NONE,20090013062A1,20090108,NONE,-1,20140922,Ex Parte Blatherwick et al,NONE
11784818,2013000767,NONE,20080254240A1,20081016,NONE,-1,20140922,Ex Parte Niu et al,NONE
12017057,2012006526,NONE,20090187829A1,20090723,NONE,-1,20140922,Ex Parte Brownholtz et al,NONE
11958195,2012006042,NONE,20090158405A1,20090618,NONE,-1,20140922,Ex Parte Malkin,NONE
11940641,2012005072,NONE,20080119141A1,20080522,NONE,-1,20140922,Ex Parte LIN et al,NONE
11902658,2012002073,NONE,20080086379A1,20080410,NONE,-1,20140922,Ex Parte Dion et al,NONE
12086049,2012008634,NONE,20090165348A1,20090702,NONE,-1,20140922,Ex Parte Aberg,NONE
12083167,2012007133,NONE,20090255193A1,20091015,NONE,-1,20140922,Ex Parte Behrens et al,NONE
12051377,2012004747,NONE,20080235362A1,20080925,NONE,-1,20140922,Ex Parte KJESBU et al,NONE
12043418,2012004427,NONE,20090228559A1,20090910,NONE,-1,20140922,Ex Parte CAMPBELL et al,NONE
12031412,2011010327,NONE,20090043921A1,20090212,NONE,-1,20140922,Ex Parte Roy,NONE
12121198,2012004965,NONE,20090287943A1,20091119,NONE,-1,20140922,Ex Parte Brey et al,NONE
12130642,2012005682,NONE,20090300694A1,20091203,NONE,-1,20140922,Ex Parte Campagna et al,NONE
12259091,2011007351,NONE,20090049171A1,20090219,NONE,-1,20140922,Ex Parte Hughes et al,NONE
12266196,2012006626,NONE,20100115416A1,20100506,NONE,-1,20140922,Ex Parte Chiou et al,NONE
12249081,2012006049,NONE,20090070291A1,20090312,NONE,-1,20140922,Ex Parte Tadayon et al,NONE
12243019,2012000535,NONE,20100078366A1,20100401,NONE,-1,20140922,Ex Parte WARK,NONE
12367519,2012005637,NONE,20090201825A1,20090813,NONE,-1,20140922,Ex Parte Shen et al,NONE
12342238,2013009685,NONE,20090131892A1,20090521,NONE,-1,20140922,Ex Parte Karpowicz et al,NONE
12350138,2012003285,NONE,20100174894A1,20100708,NONE,-1,20140922,Ex Parte Chen et al,NONE
12322245,2012005943,NONE,20100194552A1,20100805,NONE,-1,20140922,Ex Parte Jaisimha et al,NONE
12648405,2012004733,NONE,20110161236A1,20110630,NONE,-1,20140922,Ex Parte Singhal et al,NONE
12605827,2012008616,NONE,20100040827A1,20100218,NONE,-1,20140922,Ex Parte Horn et al,NONE
12609725,2012000071,NONE,20100050272A1,20100225,NONE,-1,20140922,Ex Parte Tadayon et al,NONE
12548326,2012010315,NONE,20090315942A1,20091224,NONE,-1,20140922,Ex Parte Parazak et al,NONE
12474841,2012011607,NONE,20100302716A1,20101202,NONE,-1,20140922,Ex Parte Gandhi,NONE
9861859,NONE,NONE,20040223051A1,20041111,7477284,20090113,20140922,Sony Corporation v. YISSUM RESEARCH DEVELOPMENT COMPANY OF THE HEBREW UNIVERSITY OF JERUSALEM,IPR201300219
10062799,2012004772,NONE,20020104027A1,20020801,NONE,-1,20140919,Ex Parte Skerpac,NONE
90011694,2014003969,NONE,NONE,-1,NONE,-1,20140919,"Ex Parte 7,547,114 B2 et al",NONE
9295164,NONE,NONE,NONE,-1,6326978,-1,20140919,"Rackspace Hosting, Inc. v. Rotatable Technologies, LLC",IPR201300248
8593900,NONE,NONE,NONE,-1,5639697,-1,20140919,Research In Motion Corporation v. NXP B.V.,IPR201300232
10568832,2012008744,NONE,20060202130A1,20060914,NONE,-1,20140919,Ex Parte Kollmer et al,NONE
10984417,2012007198,NONE,20060058864A1,20060316,NONE,-1,20140919,Ex Parte Schaeffer et al,NONE
10951169,2012005082,NONE,20060067331A1,20060330,NONE,-1,20140919,Ex Parte Kodialam et al,NONE
10966721,2013000950,NONE,20050084738A1,20050421,NONE,-1,20140919,Ex Parte Ohlsen et al,NONE
10942315,2012001493,NONE,20050096982A1,20050505,NONE,-1,20140919,Ex Parte Morton et al,NONE
10816694,2012001489,NONE,20050220080A1,20051006,NONE,-1,20140919,Ex Parte Ronkainen et al,NONE
10758710,2012008342,NONE,20050159298A1,20050721,NONE,-1,20140919,Ex Parte Rupich et al,NONE
10786454,2012006201,NONE,20050193197A1,20050901,NONE,-1,20140919,Ex Parte Patel et al,NONE
10655778,2012006721,NONE,20040062658A1,20040401,NONE,-1,20140919,Ex Parte Beck et al,NONE
11266876,2012005787,NONE,20060053184A1,20060309,NONE,-1,20140919,Ex Parte Grana,NONE
11211005,2012006559,NONE,20070056044A1,20070308,NONE,-1,20140919,Ex Parte Illg et al,NONE
11191333,2012002662,NONE,20060026290A1,20060202,NONE,-1,20140919,Ex Parte Pulito et al,NONE
11194078,2012003616,NONE,20070028110A1,20070201,NONE,-1,20140919,Ex Parte Brennan,NONE
11119379,2011007751,NONE,20050253172A1,20051117,NONE,-1,20140919,Ex Parte Jones,NONE
11049553,2012008854,NONE,20060200662A1,20060907,NONE,-1,20140919,Ex Parte Fulton et al,NONE
11406811,2012011527,NONE,20070245916A1,20071025,NONE,-1,20140919,Ex Parte Bird et al,NONE
11554825,2012005978,NONE,20080103530A1,20080501,NONE,-1,20140919,Ex Parte Vitense et al,NONE
11549374,2012005785,NONE,20080091674A1,20080417,NONE,-1,20140919,Ex Parte Allen et al,NONE
11724490,2012001971,NONE,20090126600A1,20090521,NONE,-1,20140919,Ex Parte Zupancich et al,NONE
11703174,2012005902,NONE,20070136781A1,20070614,NONE,-1,20140919,Ex Parte Kawai,NONE
11770691,2012001082,NONE,20080304486A1,20081211,NONE,-1,20140919,Ex Parte GRAESSLEY et al,NONE
11772843,2012012410,NONE,20090012202A1,20090108,NONE,-1,20140919,Ex Parte Jacobine et al,NONE
11758486,2012002440,NONE,20080306878A1,20081211,NONE,-1,20140919,Ex Parte Elam et al,NONE
11747904,2012004302,NONE,20080281443A1,20081113,NONE,-1,20140919,Ex Parte Rodgers,NONE
11890957,2012000352,NONE,20090043597A1,20090212,NONE,-1,20140919,Ex Parte Agarwal et al,NONE
11879667,2012004804,NONE,20090021870A1,20090122,NONE,-1,20140919,Ex Parte Pinarbasi,NONE
11880302,2012004503,NONE,20080025206A1,20080131,NONE,-1,20140919,Ex Parte Huang et al,NONE
11845944,2012012634,NONE,20090061062A1,20090305,NONE,-1,20140919,Ex Parte Beckwith et al,NONE
11849148,2012002053,NONE,20090063233A1,20090305,NONE,-1,20140919,Ex Parte Kumar et al,NONE
11832052,2012012251,NONE,20090032475A1,20090205,NONE,-1,20140919,Ex Parte Ferrer et al,NONE
11970283,2012003790,NONE,20090086754A1,20090402,NONE,-1,20140919,Ex Parte MACK-CRANE et al,NONE
11928162,2012005994,NONE,20090112572A1,20090430,NONE,-1,20140919,Ex Parte THORN,NONE
12059979,2012004623,NONE,20080179963A1,20080731,NONE,-1,20140919,Ex Parte Fouquet et al,NONE
12040183,2012007573,NONE,20080142493A1,20080619,NONE,-1,20140919,Ex Parte Uecker et al,NONE
12196418,2012005477,NONE,20100049808A1,20100225,NONE,-1,20140919,Ex Parte Rosenberg,NONE
12186715,2012008112,NONE,20100031510A1,20100211,NONE,-1,20140919,Ex Parte Gester et al,NONE
12145285,2012006226,NONE,20090319623A1,20091224,NONE,-1,20140919,Ex Parte Srinivasan et al,NONE
12136018,2013001511,NONE,20080315982A1,20081225,NONE,-1,20140919,Ex Parte WEI et al,NONE
12288538,2013000171,NONE,20090123660A1,20090514,NONE,-1,20140919,Ex Parte Inaba et al,NONE
12302673,2012010951,NONE,20090114834A1,20090507,NONE,-1,20140919,Ex Parte Pekarsky,NONE
12274220,2012010948,NONE,20100123083A1,20100520,NONE,-1,20140919,Ex Parte Petrick et al,NONE
12245669,2012005321,NONE,20100088296A1,20100408,NONE,-1,20140919,Ex Parte Periyagaram et al,NONE
12239869,2012000773,NONE,20090091144A1,20090409,NONE,-1,20140919,Ex Parte Debrody et al,NONE
12427689,2013000179,NONE,20090203164A1,20090813,NONE,-1,20140919,Ex Parte Kang et al,NONE
12359391,2013000177,NONE,20100189587A1,20100729,NONE,-1,20140919,Ex Parte Wakade et al,NONE
12603882,2012008095,NONE,20110094152A1,20110428,NONE,-1,20140919,Ex Parte Toyama et al,NONE
12542796,2012006902,NONE,20090302357A1,20091210,NONE,-1,20140919,Ex Parte Luk et al,NONE
95001405,2013008867,NONE,NONE,-1,NONE,-1,20140919,Ex Parte 7558083 et al,NONE
9780739,NONE,NONE,US20010017598A1,20010830,6501420,-1,20140919,Research In Motion Corporation v. NXP B.V.,IPR201300233
8879958,NONE,NONE,NONE,-1,5987500,-1,20140918,"SAP America, Inc. v. Lakshmi Arunachalam",IPR201300195
90011604,2014003306,NONE,NONE,-1,NONE,-1,20140918,"Ex Parte 6,878,358 et al",NONE
10561260,2011013420,NONE,20070143214A1,20070621,NONE,-1,20140918,Ex Parte Colgrave,NONE
10480100,2012005056,NONE,20050154290A1,20050714,NONE,-1,20140918,Ex Parte Langleben,NONE
10909132,2012005741,NONE,20060025878A1,20060202,NONE,-1,20140918,Ex Parte Ferren et al,NONE
10865017,2012004150,NONE,20050277977A1,20051215,NONE,-1,20140918,Ex Parte Thornton,NONE
10878180,2011009892,NONE,20040233986A1,20041125,NONE,-1,20140918,Ex Parte Morad et al,NONE
10843492,2012005736,NONE,20050262549A1,20051124,NONE,-1,20140918,Ex Parte Ritt et al,NONE
11259529,2012007729,NONE,20060087113A1,20060427,NONE,-1,20140918,Ex Parte Snyder et al,NONE
11179762,2012006684,NONE,20070020082A1,20070125,NONE,-1,20140918,Ex Parte Caveney et al,NONE
11416193,2012005544,NONE,20070094337A1,20070426,NONE,-1,20140918,Ex Parte Klassen et al,NONE
11409586,2012005176,NONE,20070248091A1,20071025,NONE,-1,20140918,Ex Parte Khalid et al,NONE
11360371,2012000420,NONE,20060200420A1,20060907,NONE,-1,20140918,Ex Parte Osada,NONE
11346750,2012004222,NONE,20060195007A1,20060831,NONE,-1,20140918,Ex Parte Anderson et al,NONE
11551195,2012004587,NONE,20090215737A1,20090827,NONE,-1,20140918,Ex Parte Ahlem et al,NONE
11494975,2012003425,NONE,20080027971A1,20080131,NONE,-1,20140918,Ex Parte Statchuk,NONE
11477453,2012005873,NONE,20070011612A1,20070111,NONE,-1,20140918,Ex Parte Takemura,NONE
11714060,2012005195,NONE,20070223618A1,20070927,NONE,-1,20140918,Ex Parte Jeong et al,NONE
11580771,2012007578,NONE,20070088480A1,20070419,NONE,-1,20140918,Ex Parte Munch,NONE
11583524,2012006250,NONE,20080098452A1,20080424,NONE,-1,20140918,Ex Parte Hardacker et al,NONE
11792863,2012003867,NONE,20080159542A1,20080703,NONE,-1,20140918,Ex Parte Ito et al,NONE
11764815,2012000638,NONE,20080319767A1,20081225,NONE,-1,20140918,Ex Parte KUBLER et al,NONE
11754275,2012012409,NONE,20080076939A1,20080327,NONE,-1,20140918,Ex Parte Farris et al,NONE
11744127,2012007763,NONE,20070204308A1,20070830,NONE,-1,20140918,Ex Parte Nicholas et al,NONE
11865358,2012005823,NONE,20090084696A1,20090402,NONE,-1,20140918,Ex Parte Ruden et al,NONE
11865358,2012005823,NONE,20090084696A1,20090402,NONE,-1,20140918,Ex Parte Ruden et al,NONE
11867902,2012004310,NONE,20080083400A1,20080410,NONE,-1,20140918,Ex Parte Horstkoetter et al,NONE
11845964,2012002673,NONE,20090064227A1,20090305,NONE,-1,20140918,Ex Parte Eronen et al,NONE
11827422,2012003870,NONE,20090019472A1,20090115,NONE,-1,20140918,Ex Parte Cleland et al,NONE
11980185,NONE,NONE,US20080091801A1,20080417,8037158,-1,20140918,SAP America v. Lakshmi Arunachalam Arunachalam,CBM201300013
11962331,2011013110,NONE,20090164737A1,20090625,NONE,-1,20140918,Ex Parte Deshpande et al,NONE
11945466,2011012981,NONE,20090138402A1,20090528,NONE,-1,20140918,Ex Parte Chan et al,NONE
12097577,2012005388,NONE,20080319948A1,20081225,NONE,-1,20140918,Ex Parte Berg et al,NONE
12079554,2012001872,NONE,20090247921A1,20091001,NONE,-1,20140918,Ex Parte Weitzen,NONE
12082181,2012012097,NONE,20090257275A1,20091015,NONE,-1,20140918,Ex Parte Karpov et al,NONE
12065426,2012004428,NONE,20080177575A1,20080724,NONE,-1,20140918,Ex Parte Higgins et al,NONE
12198191,2012003754,NONE,20100052424A1,20100304,NONE,-1,20140918,Ex Parte Taylor et al,NONE
12204597,2012005991,NONE,20080320007A1,20081225,NONE,-1,20140918,Ex Parte Hind et al,NONE
12294986,NONE,105927,20100298327A1,20101125,8217039,20120710,20140918,Mathad et al. V. Sawant et al.,NONE
12286548,2012007172,NONE,20100040188A1,20100218,NONE,-1,20140918,Ex Parte Ahlfeld et al,NONE
12246771,2012007477,NONE,20090090204A1,20090409,NONE,-1,20140918,Ex Parte Jones et al,NONE
12251173,2012007478,NONE,20090093872A1,20090409,NONE,-1,20140918,Ex Parte Schmitz et al,NONE
12223514,NONE,105927,20090192161A1,20090730,NONE,-1,20140918,Mathad et al. V. Sawant et al.,NONE
12208369,2013000544,NONE,20100061863A1,20100311,NONE,-1,20140918,Ex Parte Delvaux et al,NONE
12391821,2012006814,NONE,20100052065A1,20100304,NONE,-1,20140918,Ex Parte Diaz et al,NONE
12343079,2012004360,NONE,20100155269A1,20100624,NONE,-1,20140918,Ex Parte Sosalla,NONE
12628060,NONE,NONE,US20100306102A1,20101202,8108492,-1,20140918,"SAP America, Inc. v. Lakshmi Arunachalam",IPR201300194
12640197,2012008155,NONE,20100126917A1,20100527,NONE,-1,20140918,Ex Parte Wroblewski,NONE
12481494,2012005694,NONE,20100312879A1,20101209,NONE,-1,20140918,Ex Parte Taieb,NONE
12436443,2012000774,NONE,20090215201A1,20090827,NONE,-1,20140918,Ex Parte Benjamin et al,NONE
12447173,2013000289,NONE,20100093440A1,20100415,NONE,-1,20140918,Ex Parte Burke,NONE
90011604,2014003306,NONE,NONE,-1,NONE,-1,20140918,"Ex Parte 6,878,358 et al",NONE
12773169,2012004508,NONE,20100216428A1,20100826,NONE,-1,20140918,Ex Parte Jain et al,NONE
95001587,2014003306,NONE,NONE,-1,NONE,-1,20140918,"Ex Parte 6,878,358 et al",NONE
95001587,2014003306,NONE,NONE,-1,NONE,-1,20140918,Ex Parte Vosteen et al,NONE
95000528,2014000794,NONE,NONE,-1,NONE,-1,20140918,Ex Parte 7232656 et al,NONE
10591089,2012011523,NONE,20070257562A1,20071108,NONE,-1,20140918,Ex Parte Reinschke et al,NONE
10535476,2011013130,NONE,20060026307A1,20060202,NONE,-1,20140917,Ex Parte Bragagnini et al,NONE
95001958,2014006377,NONE,NONE,-1,NONE,-1,20140917,Ex Parte . et al,NONE
10197159,NONE,NONE,US20020181680A1,20021205,6681003,-1,20140917,"Respironics, Inc. v. ZOLL Medical Corporation",IPR201300322
11227923,2012005928,NONE,20060062146A1,20060323,NONE,-1,20140917,Ex Parte Sebire et al,NONE
11420375,2012003428,NONE,20070277170A1,20071129,NONE,-1,20140917,Ex Parte Kapoor et al,NONE
11421452,2012002972,NONE,20070282657A1,20071206,NONE,-1,20140917,Ex Parte Hupfer et al,NONE
11365081,2012000458,NONE,20130123960A1,20130516,NONE,-1,20140917,Ex Parte Green,NONE
11464282,2012005663,NONE,20070054595A1,20070308,NONE,-1,20140917,Ex Parte Pinto,NONE
11439775,2012002783,NONE,20070275711A1,20071129,NONE,-1,20140917,Ex Parte Buti et al,NONE
11691711,2012009136,NONE,20080243455A1,20081002,NONE,-1,20140917,Ex Parte Wood,NONE
11677126,2012001812,NONE,20080200159A1,20080821,NONE,-1,20140917,Ex Parte Lai,NONE
11628222,2012005049,NONE,20080031399A1,20080207,NONE,-1,20140917,Ex Parte Delafoy et al,NONE
11614040,2012006148,NONE,20080152101A1,20080626,NONE,-1,20140917,Ex Parte Griggs,NONE
11788785,2012006716,NONE,20080190341A1,20080814,NONE,-1,20140917,Ex Parte Baruh,NONE
11798443,2012004890,NONE,20070261704A1,20071115,NONE,-1,20140917,Ex Parte Tanbo et al,NONE
11776721,2012005903,NONE,20080022357A1,20080124,NONE,-1,20140917,Ex Parte Agarwal et al,NONE
11743459,2012007761,NONE,20080023685A1,20080131,NONE,-1,20140917,Ex Parte Czubatyj et al,NONE
11729960,2012011217,NONE,20080239268A1,20081002,NONE,-1,20140917,Ex Parte Mulder et al,NONE
12084786,2012012098,NONE,20090095602A1,20090416,NONE,-1,20140917,Ex Parte Jensen et al,NONE
