Application No,Appeal No,Interference No,Publication No,Publication Date,Patent No,Issue Date,Decision Date,Inventor,Case No
11549608,2014009506,-1,20080138028A1,20080612,NONE,-1,20160921,Ex Parte Grady et al,NONE
13339153,2015005606,-1,20120101644A1,20120426,NONE,-1,20160921,Ex Parte Evans et al,NONE
13223313,2015003342,-1,20130060357A1,20130307,NONE,-1,20160921,Ex Parte Li et al,NONE
12958103,2015000757,-1,20120137539A1,20120607,NONE,-1,20160921,Ex Parte Law,NONE
11649720,2015000604,-1,20070214519A1,20070913,NONE,-1,20160920,Ex Parte Fujiyama et al,NONE
13616660,2015003316,-1,20130002903A1,20130103,NONE,-1,20160920,Ex Parte Manico et al,NONE
11542267,2015004345,-1,20070078220A1,20070405,NONE,-1,20160920,Ex Parte Pudleiner et al,NONE
11331606,2015006696,-1,20060161663A1,20060720,NONE,-1,20160920,Ex Parte Palm,NONE
10830001,2015000021,-1,20040265261A1,20041230,NONE,-1,20160920,Ex Parte Kohut et al,NONE
10664244,2015005156,-1,20050039211A1,20050217,NONE,-1,20160920,Ex Parte Washino,NONE
12321545,2015002647,-1,20100182232A1,20100722,NONE,-1,20160920,Ex Parte Zamoyski,NONE
12239657,2013010366,-1,20090094377A1,20090409,NONE,-1,20160920,Ex Parte Zahavi et al,NONE
12011652,2015001500,-1,20080181931A1,20080731,NONE,-1,20160920,Ex Parte Qiu et al,NONE
11964238,2015000455,-1,20090069915A1,20090312,NONE,-1,20160920,Ex Parte Khedouri et al,NONE
12639882,2014006065,-1,20100178413A1,20100715,NONE,-1,20160920,Ex Parte Gorris,NONE
12577526,2014007019,-1,20100040051A1,20100218,NONE,-1,20160920,Ex Parte LEE,NONE
12525731,2014006959,-1,20100090059A1,20100415,NONE,-1,20160920,Ex Parte Johnson,NONE
12521793,2014003571,-1,20100112605A1,20100506,NONE,-1,20160920,Ex Parte Paul et al,NONE
12503527,2014007788,-1,20090276944A1,20091112,NONE,-1,20160920,Ex Parte Hand et al,NONE
12487709,2014006958,-1,20100018246A1,20100128,NONE,-1,20160920,Ex Parte Wolfe et al,NONE
12466148,2014005313,-1,20100289620A1,20101118,NONE,-1,20160920,Ex Parte Aminger et al,NONE
12473413,2015002842,-1,20100305912A1,20101202,NONE,-1,20160920,Ex Parte Viassolo et al,NONE
12419218,2014007798,-1,20090298716A1,20091203,NONE,-1,20160920,Ex Parte Stuelpnagel et al,NONE
12944053,2015007407,-1,20110131485A1,20110602,NONE,-1,20160920,Ex Parte Bao et al,NONE
12878448,2014008321,-1,20110061616A1,20110317,NONE,-1,20160920,Ex Parte WATANABE,NONE
12860078,-1,106008,20110046203A1,20110224,7960541,20110614,20160920,Wilton et al. V. Wilton et al. V. Van Deutekom,NONE
12772035,2014002814,-1,20110288769A1,20111124,NONE,-1,20160920,Ex Parte GUDAT et al,NONE
12762091,2014006351,-1,20110038860A1,20110217,NONE,-1,20160920,Ex Parte ZENG et al,NONE
12742171,2015001426,-1,20100273787A1,20101028,NONE,-1,20160920,Ex Parte Schwarcz et al,NONE
12747702,2014001900,-1,20100283003A1,20101111,NONE,-1,20160920,Ex Parte Siemer et al,NONE
12728792,2015002416,-1,20110143121A1,20110616,NONE,-1,20160920,Ex Parte Deiss,NONE
12672385,2015004135,-1,20110139106A1,20110616,NONE,-1,20160920,Ex Parte Rissio,NONE
13119111,2015005508,-1,20110165361A1,20110707,NONE,-1,20160920,Ex Parte Sherman et al,NONE
13127066,2015001296,-1,20110319607A1,20111229,NONE,-1,20160920,Ex Parte Bertholdt et al,NONE
13103493,2014008812,-1,20120086277A1,20120412,NONE,-1,20160920,Ex Parte Hjort et al,NONE
13097520,2014008610,-1,20110307070A1,20111215,NONE,-1,20160920,Ex Parte Clerc et al,NONE
13098437,2015004612,-1,20110271195A1,20111103,NONE,-1,20160920,Ex Parte Bose et al,NONE
13013247,2015007413,-1,20120191223A1,20120726,NONE,-1,20160920,Ex Parte Dharwada et al,NONE
12974635,2015005556,-1,20120158827A1,20120621,NONE,-1,20160920,Ex Parte Mathews,NONE
13310244,2015000322,-1,20130018375A1,20130117,NONE,-1,20160920,Ex Parte Dell,NONE
13247182,2015004178,-1,20120328843A1,20121227,NONE,-1,20160920,Ex Parte Cleary et al,NONE
13215815,2015004169,-1,20130050005A1,20130228,NONE,-1,20160920,Ex Parte Liu et al,NONE
13193452,2015005838,-1,20130031226A1,20130131,NONE,-1,20160920,Ex Parte Liverance et al,NONE
13117166,2015006898,-1,20110293428A1,20111201,NONE,-1,20160920,Ex Parte Tsypkaykin et al,NONE
13550210,-1,106008,20130072671A1,20130321,NONE,-1,20160920,Wilton et al. V. Wilton et al. V. Van Deutekom,NONE
13406489,2015002993,-1,20120219497A1,20120830,NONE,-1,20160920,Ex Parte WELLISZ et al,NONE
13407969,2014006116,-1,20120229009A1,20120913,NONE,-1,20160920,Ex Parte FUKUMOTO,NONE
13913107,2015006839,-1,20130275487A1,20131017,NONE,-1,20160920,Ex Parte Little,NONE
13851601,2015006617,-1,20130215015A1,20130822,NONE,-1,20160920,Ex Parte Hatambeiki et al,NONE
13856282,2015003341,-1,20130235042A1,20130912,NONE,-1,20160920,Ex Parte WOLFE et al,NONE
11570691,-1,106008,20080200409A1,20080821,7807816,20101005,20160920,Wilton et al. V. Wilton et al. V. Van Deutekom,NONE
13244415,2014004590,-1,20120109257A1,20120503,NONE,-1,20160919,Ex Parte Yoo et al,NONE
13248860,2014009153,-1,20130083060A1,20130404,NONE,-1,20160919,Ex Parte Lawson et al,NONE
13173940,2015006508,-1,20130003089A1,20130103,NONE,-1,20160919,Ex Parte MOROVIC et al,NONE
13153572,2015006895,-1,20120226684A1,20120906,NONE,-1,20160919,Ex Parte Holt,NONE
13132632,2015006058,-1,20110243034A1,20111006,NONE,-1,20160919,Ex Parte Yamada et al,NONE
13139822,2015000269,-1,20110250958A1,20111013,NONE,-1,20160919,Ex Parte Aarts et al,NONE
13535621,2015002989,-1,20130191337A1,20130725,NONE,-1,20160919,Ex Parte GOLDBERG,NONE
13550328,2015003001,-1,20120281664A1,20121108,NONE,-1,20160919,Ex Parte Chen,NONE
13479819,2014009732,-1,20130055665A1,20130307,NONE,-1,20160919,Ex Parte QIONG,NONE
13416167,2015001777,-1,20120161981A1,20120628,NONE,-1,20160919,Ex Parte GRIECO et al,NONE
13416721,2015004708,-1,20130057700A1,20130307,NONE,-1,20160919,Ex Parte Yi et al,NONE
13406949,2014009282,-1,20120266437A1,20121025,NONE,-1,20160919,Ex Parte Camello et al,NONE
13377873,2015003526,-1,20120090873A1,20120419,NONE,-1,20160919,Ex Parte Gundel,NONE
13358192,2015005914,-1,20120123878A1,20120517,NONE,-1,20160919,Ex Parte LUTNICK,NONE
13346793,2014009837,-1,20130174385A1,20130711,NONE,-1,20160919,Ex Parte Saunders et al,NONE
13356872,2015005139,-1,20130187834A1,20130725,NONE,-1,20160919,Ex Parte NOHARA,NONE
13334431,2015005284,-1,20130162683A1,20130627,NONE,-1,20160919,Ex Parte Paretti et al,NONE
95002386,2015007934,-1,NONE,-1,NONE,-1,20160919,Ex Parte 8245764 et al,NONE
95002027,2016002874,-1,NONE,-1,NONE,-1,20160919,Ex Parte 8073744 et al,NONE
14258680,2016007237,-1,20140324009A1,20141030,NONE,-1,20160919,Ex Parte Lee et al,NONE
13793361,2016005700,-1,20140259019A1,20140911,NONE,-1,20160919,Ex Parte Enright,NONE
13618818,2015003041,-1,20130117718A1,20130509,NONE,-1,20160919,Ex Parte LAZARIDIS et al,NONE
13597214,2015003314,-1,20130288114A1,20131031,NONE,-1,20160919,Ex Parte An et al,NONE
13605393,2014003537,-1,20130060638A1,20130307,NONE,-1,20160919,Ex Parte Gadhia et al,NONE
13605495,2014003538,-1,20130060632A1,20130307,NONE,-1,20160919,Ex Parte Gadhia et al,NONE
10398179,2014006990,-1,20040094486A1,20040520,NONE,-1,20160919,Ex Parte Drohmann et al,NONE
10404297,2015005657,-1,20040193595A1,20040930,NONE,-1,20160919,Ex Parte Kaminsky et al,NONE
10127109,2014002461,-1,20030120601A1,20030626,NONE,-1,20160919,Ex Parte Ouye et al,NONE
11946087,2015002389,-1,20090133796A1,20090528,NONE,-1,20160919,Ex Parte Harding et al,NONE
11833754,2015003551,-1,20090035463A1,20090205,NONE,-1,20160919,Ex Parte Dip,NONE
11464909,2013010483,-1,20070031775A1,20070208,NONE,-1,20160919,Ex Parte Andreiko,NONE
11478551,2014005648,-1,20080003584A1,20080103,NONE,-1,20160919,Ex Parte Hyde et al,NONE
11445079,2014004615,-1,20070282425A1,20071206,NONE,-1,20160919,Ex Parte Kleine et al,NONE
11270165,2015002337,-1,20070115929A1,20070524,NONE,-1,20160919,Ex Parte Collins et al,NONE
11200407,2015003742,-1,20060204113A1,20060914,NONE,-1,20160919,Ex Parte Wang et al,NONE
10805678,2015001124,-1,20050210401A1,20050922,NONE,-1,20160919,Ex Parte Ketola et al,NONE
10509641,2015005142,-1,20050145579A1,20050707,NONE,-1,20160919,Ex Parte Drohmann et al,NONE
12380457,2015007006,-1,20100223637A1,20100902,NONE,-1,20160919,Ex Parte Hubbard,NONE
12351291,2015001922,-1,20100180329A1,20100715,NONE,-1,20160919,Ex Parte Guski et al,NONE
12330545,2014002453,-1,20100145833A1,20100610,NONE,-1,20160919,Ex Parte Hamilton et al,NONE
12333441,2013008618,-1,20090153541A1,20090618,NONE,-1,20160919,Ex Parte YUSA,NONE
12308340,2015006833,-1,20100194606A1,20100805,NONE,-1,20160919,Ex Parte Otte,NONE
12309264,2015001538,-1,20090317670A1,20091224,NONE,-1,20160919,Ex Parte Taniguchi et al,NONE
12214111,2015000470,-1,20080260898A1,20081023,NONE,-1,20160919,Ex Parte Stojanovic,NONE
12192799,2014002757,-1,20090070218A1,20090312,NONE,-1,20160919,Ex Parte Farmanfarmaian,NONE
12158180,2015004144,-1,20090175998A1,20090709,NONE,-1,20160919,Ex Parte Shibata,NONE
12135948,2015006070,-1,20080307342A1,20081211,NONE,-1,20160919,Ex Parte Furches et al,NONE
12106774,2015006068,-1,20080199180A1,20080821,NONE,-1,20160919,Ex Parte Yang et al,NONE
12066745,2013009050,-1,20080280625A1,20081113,NONE,-1,20160919,Ex Parte Larsen,NONE
12039069,2015003552,-1,20090137047A1,20090528,NONE,-1,20160919,Ex Parte Regan et al,NONE
11999845,2015006314,-1,20080152185A1,20080626,NONE,-1,20160919,Ex Parte Puckette,NONE
11991549,2013006071,-1,20090119720A1,20090507,NONE,-1,20160919,Ex Parte Deuel et al,NONE
12677674,2015007308,-1,20100287164A1,20101111,NONE,-1,20160919,Ex Parte Vogel et al,NONE
12654651,2015000405,-1,20110159198A1,20110630,NONE,-1,20160919,Ex Parte McLean et al,NONE
12652464,2015003476,-1,20100170868A1,20100708,NONE,-1,20160919,Ex Parte Lin et al,NONE
12638821,2015005079,-1,20110140896A1,20110616,NONE,-1,20160919,Ex Parte Menzel,NONE
12632935,2015001351,-1,20100085674A1,20100408,NONE,-1,20160919,Ex Parte Martins,NONE
12610589,2015003786,-1,20110100728A1,20110505,NONE,-1,20160919,Ex Parte Chen,NONE
12606221,2015001805,-1,20110099199A1,20110428,NONE,-1,20160919,Ex Parte Stalenhoef et al,NONE
12579404,2015005321,-1,20100153447A1,20100617,NONE,-1,20160919,Ex Parte Johnson et al,NONE
12539965,2015003766,-1,20100042327A1,20100218,NONE,-1,20160919,Ex Parte Garvey et al,NONE
12543141,2015001938,-1,20110044536A1,20110224,NONE,-1,20160919,Ex Parte Cobb et al,NONE
12480539,2015004106,-1,20100307702A1,20101209,NONE,-1,20160919,Ex Parte Mann et al,NONE
12451856,2015003920,-1,20100128803A1,20100527,NONE,-1,20160919,Ex Parte Divorra Escoda et al,NONE
12462076,2014007147,-1,20100039868A1,20100218,NONE,-1,20160919,Ex Parte Mitchell et al,NONE
12435310,2014002848,-1,20100042502A1,20100218,NONE,-1,20160919,Ex Parte Farmanfarmaian et al,NONE
12395475,2015006722,-1,20100223542A1,20100902,NONE,-1,20160919,Ex Parte VUONG et al,NONE
12918020,2015002920,-1,20110116601A1,20110519,NONE,-1,20160919,Ex Parte Aoude et al,NONE
12907535,2015003583,-1,20120063465A1,20120315,NONE,-1,20160919,Ex Parte Keesara et al,NONE
12849026,2015003070,-1,20120036458A1,20120209,NONE,-1,20160919,Ex Parte MINOV et al,NONE
12851655,2014008770,-1,20110032202A1,20110210,NONE,-1,20160919,Ex Parte AOYAGI et al,NONE
12800906,2015004533,-1,20110292759A1,20111201,NONE,-1,20160919,Ex Parte SŒËdow et al,NONE
12718784,2014005212,-1,20100228573A1,20100909,NONE,-1,20160919,Ex Parte Quinlan et al,NONE
13129174,2015006721,-1,20110248830A1,20111013,NONE,-1,20160919,Ex Parte Jeppesen,NONE
13106619,2015001764,-1,20120288286A1,20121115,NONE,-1,20160919,Ex Parte Houtsma et al,NONE
13095259,2015003091,-1,20120212580A1,20120823,NONE,-1,20160919,Ex Parte SHIKATA et al,NONE
13095420,2015003022,-1,20110199088A1,20110818,NONE,-1,20160919,Ex Parte Bittar,NONE
13101388,2014008947,-1,20110272032A1,20111110,NONE,-1,20160919,Ex Parte Varaksin et al,NONE
13087655,2015003733,-1,20110256296A1,20111020,NONE,-1,20160919,Ex Parte Thorson et al,NONE
13033955,2014005666,-1,20110138960A1,20110616,NONE,-1,20160919,Ex Parte OMANN et al,NONE
13011688,2015006903,-1,20110113067A1,20110512,NONE,-1,20160919,Ex Parte Homer,NONE
13007792,2015005905,-1,20120183271A1,20120719,NONE,-1,20160919,Ex Parte Forutanpour et al,NONE
12994660,2015001761,-1,20110081953A1,20110407,NONE,-1,20160919,Ex Parte Higuchi,NONE
12988671,2015003935,-1,20110039497A1,20110217,NONE,-1,20160919,Ex Parte Hammarwall et al,NONE
12962460,2015007408,-1,20110296912A1,20111208,NONE,-1,20160919,Ex Parte Merz et al,NONE
12947537,2015006640,-1,20120124398A1,20120517,NONE,-1,20160919,Ex Parte DIAB,NONE
13283366,2014006114,-1,20120087602A1,20120412,NONE,-1,20160919,Ex Parte Hui,NONE
13283756,2015005455,-1,20130110262A1,20130502,NONE,-1,20160919,Ex Parte ABRAMOVITCH et al,NONE
13289456,2015001929,-1,20120112927A1,20120510,NONE,-1,20160919,Ex Parte GRIECO et al,NONE
10492414,2014008351,-1,20040253445A1,20041216,NONE,-1,20160916,Ex Parte Samejima et al,NONE
13654485,2014009737,-1,20130036746A1,20130214,NONE,-1,20160916,Ex Parte Graham,NONE
11762759,2015005331,-1,20070291743A1,20071220,NONE,-1,20160916,Ex Parte Froment et al,NONE
11747881,2014005871,-1,20080279343A1,20081113,NONE,-1,20160916,Ex Parte Bentley et al,NONE
11735976,2014008220,-1,20070245052A1,20071018,NONE,-1,20160916,Ex Parte HUANG et al,NONE
11699497,2014005026,-1,20070262478A1,20071115,NONE,-1,20160916,Ex Parte Price et al,NONE
11320066,2013010367,-1,20070149237A1,20070628,NONE,-1,20160916,Ex Parte Russell et al,NONE
11167763,2015001330,-1,20070012349A1,20070118,NONE,-1,20160916,Ex Parte Gaudiana et al,NONE
10727793,2015003737,-1,20050010953A1,20050113,NONE,-1,20160916,Ex Parte Carney et al,NONE
10677660,2015004543,-1,20050091355A1,20050428,NONE,-1,20160916,Ex Parte Keohane et al,NONE
12332739,2014005860,-1,20100150309A1,20100617,NONE,-1,20160916,Ex Parte Nord et al,NONE
12276072,2015002646,-1,20100131717A1,20100527,NONE,-1,20160916,Ex Parte Dumarot et al,NONE
12118829,2015002359,-1,20090282327A1,20091112,NONE,-1,20160916,Ex Parte Hamilton et al,NONE
12085399,2015004134,-1,20090162648A1,20090625,NONE,-1,20160916,Ex Parte Kaiser et al,NONE
12660084,2014000876,-1,20110208592A1,20110825,NONE,-1,20160916,Ex Parte Golder,NONE
12610861,2015002347,-1,20110105098A1,20110505,NONE,-1,20160916,Ex Parte TENGLER et al,NONE
12909220,2014003808,-1,20110098603A1,20110428,NONE,-1,20160916,Ex Parte Deirmengian et al,NONE
12888706,2014008667,-1,20110011133A1,20110120,NONE,-1,20160916,Ex Parte MOSELER et al,NONE
12857232,2014004038,-1,20120039968A1,20120216,NONE,-1,20160916,Ex Parte Ge,NONE
12846538,2013010979,-1,20110029911A1,20110203,NONE,-1,20160916,Ex Parte Schroeder,NONE
12831439,2015002503,-1,20120008450A1,20120112,NONE,-1,20160916,Ex Parte Turner et al,NONE
12811815,2015002424,-1,20100278111A1,20101104,NONE,-1,20160916,Ex Parte Kashima et al,NONE
12788669,2014008796,-1,20110043464A1,20110224,NONE,-1,20160916,Ex Parte LEE et al,NONE
12775731,2014000939,-1,20100293111A1,20101118,NONE,-1,20160916,Ex Parte VAN GORP et al,NONE
13121347,2014009122,-1,20110234894A1,20110929,NONE,-1,20160916,Ex Parte Van Eggelen et al,NONE
13113126,2015004325,-1,20120301645A1,20121129,NONE,-1,20160916,Ex Parte Moussa et al,NONE
13098553,2015002033,-1,20110203917A1,20110825,NONE,-1,20160916,Ex Parte Shmueli et al,NONE
13045012,2015000952,-1,20120227160A1,20120913,NONE,-1,20160916,Ex Parte MCGOOGAN,NONE
13023907,2015000265,-1,20120204249A1,20120809,NONE,-1,20160916,Ex Parte Gonzalez et al,NONE
13007175,2015005825,-1,20120185489A1,20120719,NONE,-1,20160916,Ex Parte Shah et al,NONE
12975589,2014006948,-1,20120164224A1,20120628,NONE,-1,20160916,Ex Parte Wang et al,NONE
12957232,2014008881,-1,20120132725A1,20120531,NONE,-1,20160916,Ex Parte Dinu,NONE
13284573,2015002720,-1,20120112711A1,20120510,NONE,-1,20160916,Ex Parte ZHANG et al,NONE
13216457,2015000309,-1,20110307912A1,20111215,NONE,-1,20160916,Ex Parte Karaoguz et al,NONE
13219070,2014005515,-1,20130052359A1,20130228,NONE,-1,20160916,Ex Parte Ahmadi et al,NONE
13201871,2014009024,-1,20120006247A1,20120112,NONE,-1,20160916,Ex Parte Piter et al,NONE
13178054,2014009555,-1,20130012808A1,20130110,NONE,-1,20160916,Ex Parte Govari et al,NONE
13422265,2014003649,-1,20130240401A1,20130919,NONE,-1,20160916,Ex Parte Hall,NONE
13414940,2015006666,-1,20130166997A1,20130627,NONE,-1,20160916,Ex Parte Hadley et al,NONE
13414964,2015006816,-1,20130167015A1,20130627,NONE,-1,20160916,Ex Parte Hadley et al,NONE
13389193,2014005252,-1,20120193258A1,20120802,NONE,-1,20160916,Ex Parte Mí_nnikkí_,NONE
95002354,2015004784,-1,NONE,-1,NONE,-1,20160916,"Ex Parte 6,605,038  B1 et al",NONE
95002360,2015007930,-1,NONE,-1,NONE,-1,20160916,Ex Parte 7285090 et al,NONE
90013146,2016005175,-1,NONE,-1,NONE,-1,20160916,Ex Parte RE41922 et al,NONE
14155008,2015007283,-1,20150033322A1,20150129,NONE,-1,20160916,Ex Parte Wang et al,NONE
13887813,2015000957,-1,20130245747A1,20130919,NONE,-1,20160916,Ex Parte Jordan et al,NONE
14039202,2015001773,-1,20140024334A1,20140123,NONE,-1,20160916,Ex Parte Berry et al,NONE
13732527,2015005821,-1,20140157301A1,20140605,NONE,-1,20160916,Ex Parte Saremi,NONE
13692635,2015004657,-1,20130088965A1,20130411,NONE,-1,20160916,Ex Parte Pais et al,NONE
11911600,2015004103,-1,20080161997A1,20080703,NONE,-1,20160916,Ex Parte Wengelnik et al,NONE
10761237,2013010345,-1,20050090020A1,20050428,NONE,-1,20160915,Ex Parte Wendel et al,NONE
13557595,2015004218,-1,20140029747A1,20140130,NONE,-1,20160915,Ex Parte Kamieniecki et al,NONE
12373619,2014005810,-1,20100063467A1,20100311,NONE,-1,20160915,Ex Parte Addison et al,NONE
12114660,2015002090,-1,20090276728A1,20091105,NONE,-1,20160915,Ex Parte Doan et al,NONE
12041889,2015002967,-1,20080145551A1,20080619,NONE,-1,20160915,Ex Parte KUNISHI et al,NONE
12015345,2015002480,-1,20080200632A1,20080821,NONE,-1,20160915,Ex Parte Kowaleski et al,NONE
11969068,2014007464,-1,20080172098A1,20080717,NONE,-1,20160915,Ex Parte Gunderson,NONE
11936940,2015005184,-1,20090125827A1,20090514,NONE,-1,20160915,Ex Parte Zeigler et al,NONE
12649945,2015003147,-1,20100119920A1,20100513,NONE,-1,20160915,Ex Parte Logan et al,NONE
12629943,2014001956,-1,20100098912A1,20100422,NONE,-1,20160915,Ex Parte Snyder et al,NONE
12473140,2015005937,-1,20100304720A1,20101202,NONE,-1,20160915,Ex Parte Lucero et al,NONE
12852380,2014006895,-1,20110034846A1,20110210,NONE,-1,20160915,Ex Parte Draper,NONE
12714241,2015000659,-1,20110211761A1,20110901,NONE,-1,20160915,Ex Parte Wang,NONE
12688566,2014008319,-1,20110177377A1,20110721,NONE,-1,20160915,Ex Parte Dube,NONE
12690982,2015004499,-1,20100185478A1,20100722,NONE,-1,20160915,Ex Parte An et al,NONE
12693979,2015005020,-1,20100188421A1,20100729,NONE,-1,20160915,Ex Parte OHWA et al,NONE
13047205,2015002279,-1,20120154231A1,20120621,NONE,-1,20160915,Ex Parte Puente Baliarda et al,NONE
13019422,2014003702,-1,20120135870A1,20120531,NONE,-1,20160915,Ex Parte Rothberg et al,NONE
12982156,2015002705,-1,20110157170A1,20110630,NONE,-1,20160915,Ex Parte Bennett et al,NONE
13247429,2015000313,-1,20120063891A1,20120315,NONE,-1,20160915,Ex Parte Krí_ckels et al,NONE
13216748,2015000310,-1,20130054050A1,20130228,NONE,-1,20160915,Ex Parte Filev et al,NONE
13164965,2015002577,-1,20120331181A1,20121227,NONE,-1,20160915,Ex Parte Govande et al,NONE
13166693,2015004643,-1,20120331167A1,20121227,NONE,-1,20160915,Ex Parte HUNT,NONE
13514148,2015002970,-1,20120245400A1,20120927,NONE,-1,20160915,Ex Parte Clark et al,NONE
13456358,2014008402,-1,20120209235A1,20120816,NONE,-1,20160915,Ex Parte Mansfield et al,NONE
13405680,2015002964,-1,20130222269A1,20130829,NONE,-1,20160915,Ex Parte Lindsay et al,NONE
13412253,2015004897,-1,20130232109A1,20130905,NONE,-1,20160915,Ex Parte DEFFLER,NONE
13403175,2015003789,-1,20130222245A1,20130829,NONE,-1,20160915,Ex Parte Ashcraft et al,NONE
13375052,2015003379,-1,20120157653A1,20120621,NONE,-1,20160915,Ex Parte Kí_nig et al,NONE
90012590,2016006522,-1,NONE,-1,NONE,-1,20160915,Ex Parte 6243099 et al,NONE
90013105,2016000698,-1,NONE,-1,NONE,-1,20160915,Ex Parte 8140663 et al,NONE
14094637,2015003717,-1,20140164418A1,20140612,NONE,-1,20160915,Ex Parte Etchegoyen,NONE
14111288,2016006721,-1,20140029382A1,20140130,NONE,-1,20160915,Ex Parte Donderici et al,NONE
13675043,2014006563,-1,20130251486A1,20130926,NONE,-1,20160915,Ex Parte POLLARD,NONE
13652275,2014005070,-1,20130036742A1,20130214,NONE,-1,20160915,Ex Parte Chila,NONE
13593995,2014009182,-1,20140053798A1,20140227,NONE,-1,20160915,Ex Parte Krause et al,NONE
12389696,2014009277,-1,20090216233A1,20090827,NONE,-1,20160915,Ex Parte Wiedrich et al,NONE
11863035,2015004102,-1,20090089481A1,20090402,NONE,-1,20160914,Ex Parte Kapoor et al,NONE
13719693,2014008035,-1,20130190949A1,20130725,NONE,-1,20160914,Ex Parte CONSTANS et al,NONE
12380423,2014009576,-1,20090230178A1,20090917,NONE,-1,20160914,Ex Parte Stahlecker et al,NONE
12373829,2015005891,-1,20100007601A1,20100114,NONE,-1,20160914,Ex Parte Lashina et al,NONE
12305724,2015005374,-1,20100287595A1,20101111,NONE,-1,20160914,Ex Parte Boenke,NONE
12264627,2014005872,-1,20090125335A1,20090514,NONE,-1,20160914,Ex Parte Manetta et al,NONE
12207984,2014009098,-1,20090076542A1,20090319,NONE,-1,20160914,Ex Parte Jonn et al,NONE
12163021,2014008941,-1,20080255610A1,20081016,NONE,-1,20160914,Ex Parte Jonn et al,NONE
12107215,2015005368,-1,20090262242A1,20091022,NONE,-1,20160914,Ex Parte Castano,NONE
12677721,2015005600,-1,20100190879A1,20100729,NONE,-1,20160914,Ex Parte Ludemann et al,NONE
12613623,2015003575,-1,20140289623A1,20140925,NONE,-1,20160914,Ex Parte Riggs et al,NONE
12569074,2015000006,-1,20110077565A1,20110331,NONE,-1,20160914,Ex Parte Hanlon et al,NONE
12499979,2015003926,-1,20110007156A1,20110113,NONE,-1,20160914,Ex Parte Sankaranarayanan et al,NONE
12469293,2015000251,-1,20100298851A1,20101125,NONE,-1,20160914,Ex Parte Nield,NONE
12449079,2014007755,-1,20110000259A1,20110106,NONE,-1,20160914,Ex Parte Strnad et al,NONE
12420111,2015005074,-1,20100092049A1,20100415,NONE,-1,20160914,Ex Parte Schroeder et al,NONE
12911513,2014009438,-1,20120098870A1,20120426,NONE,-1,20160914,Ex Parte Barnhoefer et al,NONE
12865610,2015002540,-1,20110174195A1,20110721,NONE,-1,20160914,Ex Parte Lesueur et al,NONE
12856773,2014009459,-1,20120048955A1,20120301,NONE,-1,20160914,Ex Parte Lin et al,NONE
12864301,2014001933,-1,20100310487A1,20101209,NONE,-1,20160914,Ex Parte Beilfuss et al,NONE
12822458,2015002952,-1,20110316146A1,20111229,NONE,-1,20160914,Ex Parte Pagaila et al,NONE
13109743,2013006685,-1,20110298215A1,20111208,NONE,-1,20160914,Ex Parte Wille et al,NONE
13065935,2015003646,-1,20110305953A1,20111215,NONE,-1,20160914,Ex Parte Kim et al,NONE
13001096,2015000263,-1,20110134663A1,20110609,NONE,-1,20160914,Ex Parte Sakakibara,NONE
13009751,2015000264,-1,20120183165A1,20120719,NONE,-1,20160914,Ex Parte Foo et al,NONE
12952711,2015002697,-1,20110124729A1,20110526,NONE,-1,20160914,Ex Parte Wendel et al,NONE
13202989,2015005129,-1,20120113963A1,20120510,NONE,-1,20160914,Ex Parte Liberg et al,NONE
13142121,2015003042,-1,20110255625A1,20111020,NONE,-1,20160914,Ex Parte Song et al,NONE
13508903,2015003296,-1,20120238714A1,20120920,NONE,-1,20160914,Ex Parte Detournay et al,NONE
13513640,2015003389,-1,20120244091A1,20120927,NONE,-1,20160914,Ex Parte Chopra et al,NONE
13529524,2015001211,-1,20120329653A1,20121227,NONE,-1,20160914,Ex Parte Mann et al,NONE
13460267,2015001710,-1,20130290997A1,20131031,NONE,-1,20160914,Ex Parte Meijer et al,NONE
13422571,2015003676,-1,20130240530A1,20130919,NONE,-1,20160914,Ex Parte Glaser et al,NONE
13425619,2015005858,-1,20130254762A1,20130926,NONE,-1,20160914,Ex Parte COCHRAN,NONE
13383269,2015003756,-1,20120199459A1,20120809,NONE,-1,20160914,Ex Parte Reise,NONE
13384655,2014005251,-1,20120187812A1,20120726,NONE,-1,20160914,Ex Parte Gerst,NONE
13872001,2015005014,-1,20130238559A1,20130912,NONE,-1,20160914,Ex Parte Bushman,NONE
13765781,2015005519,-1,20130207321A1,20130815,NONE,-1,20160914,Ex Parte Grove-Nielsen,NONE
13776633,2015001992,-1,20130174169A1,20130704,NONE,-1,20160914,Ex Parte DAVIS et al,NONE
13794976,2014007809,-1,20140083076A1,20140327,NONE,-1,20160914,Ex Parte Phillips et al,NONE
11575928,2015002009,-1,20090053094A1,20090226,NONE,-1,20160914,Ex Parte Morimoto et al,NONE
9750765,2012011287,-1,20010019594A1,20010906,NONE,-1,20160913,Ex Parte Swartz,NONE
13620214,2015003682,-1,20130071286A1,20130321,NONE,-1,20160913,Ex Parte Watson et al,NONE
11567969,2014001082,-1,20070094068A1,20070426,NONE,-1,20160913,Ex Parte Muller et al,NONE
11125327,2014003835,-1,20050239576A1,20051027,NONE,-1,20160913,Ex Parte Stites et al,NONE
11077491,2015004076,-1,20050228893A1,20051013,NONE,-1,20160913,Ex Parte Devarapalli et al,NONE
